x1,x2,x3,x4,x5
54.333419235294116,54.267483,1.5477802116399428,49.865593,57.120155
23333.03638235294,22503.165,4506.249516392406,14543.421,32580.035
2.7018603852941174,2.7005147999999997,0.12386161671662872,2.4857881,3.1827958
